"EntrezID","Symbol","Description","P value"
"26127","FGFR1OP2","FGFR1 oncogene partner 2",9.58605871348439e-08
"157310","PEBP4","phosphatidylethanolamine binding protein 4",9.58852371946151e-08
"23034","SAMD4A","sterile alpha motif domain containing 4A",9.59644421705264e-08
"54739","XAF1","XIAP associated factor 1",9.67425959341739e-08
"107986453","AC114296.1","NULL",9.6774532165611e-08
"57333","RCN3","reticulocalbin 3",9.70030767932784e-08
"92249","LINC01278","long intergenic non-protein coding RNA 1278",9.70064935046366e-08
"4598","MVK","mevalonate kinase",9.76431908661368e-08
"22902","RUFY3","RUN and FYVE domain containing 3",9.80631778002561e-08
"6386","SDCBP","syndecan binding protein",9.80904650837999e-08
"8672","EIF4G3","eukaryotic translation initiation factor 4 gamma 3",9.85090964356061e-08
"339105","PRSS53","protease, serine 53",9.8697572115114e-08
"57514","ARHGAP31","Rho GTPase activating protein 31",9.91184958554214e-08
"4224","MEP1A","meprin A subunit alpha",9.94871909298922e-08
"197257","LDHD","lactate dehydrogenase D",9.95516495905235e-08
"535","ATP6V0A1","ATPase H+ transporting V0 subunit a1",9.96070719239128e-08
"57546","PDP2","pyruvate dehyrogenase phosphatase catalytic subunit 2",9.9695682820311e-08
"4281","MID1","midline 1",9.98352340797481e-08
"9342","SNAP29","synaptosome associated protein 29",1.00055289276035e-07
"27287","VENTX","VENT homeobox",1.00322695262278e-07
"29925","GMPPB","GDP-mannose pyrophosphorylase B",1.00661554536252e-07
"78996","C7orf49","chromosome 7 open reading frame 49",1.00672688296832e-07
"2907","GRINA","glutamate ionotropic receptor NMDA type subunit associated protein 1",1.00727241103549e-07
"23102","TBC1D2B","TBC1 domain family member 2B",1.01412113706623e-07
"5937","RBMS1","RNA binding motif single stranded interacting protein 1",1.01693476972642e-07
"5861","RAB1A","RAB1A, member RAS oncogene family",1.01877239311321e-07
"5778","PTPN7","protein tyrosine phosphatase, non-receptor type 7",1.01987538414505e-07
"5133","PDCD1","programmed cell death 1",1.02458589168464e-07
"9454","HOMER3","homer scaffolding protein 3",1.02526145129289e-07
"388886","LRRC75B","leucine rich repeat containing 75B",1.02653768596639e-07
"122618","PLD4","phospholipase D family member 4",1.02771545718028e-07
"2045","EPHA7","EPH receptor A7",1.03176211352363e-07
"64407","RGS18","regulator of G protein signaling 18",1.03296446729573e-07
"6576","SLC25A1","solute carrier family 25 member 1",1.03763863723572e-07
"79974","CPED1","cadherin like and PC-esterase domain containing 1",1.04342700923965e-07
"50863","NTM","neurotrimin",1.04777487353047e-07
"144110","TMEM86A","transmembrane protein 86A",1.04858081773074e-07
"84255","SLC37A3","solute carrier family 37 member 3",1.04871415329555e-07
"3099","HK2","hexokinase 2",1.04981106252566e-07
"65108","MARCKSL1","MARCKS like 1",1.05161737096182e-07
"100302692","FTX","FTX transcript, XIST regulator (non-protein coding)",1.05174804421182e-07
"56413","LTB4R2","leukotriene B4 receptor 2",1.05676598027848e-07
"3958","LGALS3","galectin 3",1.05771324809822e-07
"2582","GALE","UDP-galactose-4-epimerase",1.05802621330753e-07
"79027","ZNF655","zinc finger protein 655",1.06037268410297e-07
"103689845","LINC01050","long intergenic non-protein coding RNA 1050",1.06175787273344e-07
"100131755","ARMCX4","armadillo repeat containing, X-linked 4",1.06627638496448e-07
"92400","RBM18","RNA binding motif protein 18",1.08079600158462e-07
"3383","ICAM1","intercellular adhesion molecule 1",1.08513339425187e-07
"200132","TCTEX1D1","Tctex1 domain containing 1",1.0879263812047e-07
"55351","STK32B","serine/threonine kinase 32B",1.08887172167726e-07
"4209","MEF2D","myocyte enhancer factor 2D",1.08910411578123e-07
"5087","PBX1","PBX homeobox 1",1.09051028096552e-07
"29101","SSU72","SSU72 homolog, RNA polymerase II CTD phosphatase",1.09313321394744e-07
"9551","ATP5J2","ATP synthase, H+ transporting, mitochondrial Fo complex subunit F2",1.09710423856768e-07
"493812","HCG11","HLA complex group 11 (non-protein coding)",1.0979612152795e-07
"55786","ZNF415","zinc finger protein 415",1.10655828833295e-07
"55364","IMPACT","impact RWD domain protein",1.10930851060509e-07
"5150","PDE7A","phosphodiesterase 7A",1.11076765896279e-07
"79730","NSUN7","NOP2/Sun RNA methyltransferase family member 7",1.11329825469575e-07
"55768","NGLY1","N-glycanase 1",1.11396011082121e-07
"26277","TINF2","TERF1 interacting nuclear factor 2",1.11479188769081e-07
"55647","RAB20","RAB20, member RAS oncogene family",1.11671518365775e-07
"9263","STK17A","serine/threonine kinase 17a",1.11972923932946e-07
"490","ATP2B1","ATPase plasma membrane Ca2+ transporting 1",1.11986935946717e-07
"139716","GAB3","GRB2 associated binding protein 3",1.12121087303407e-07
"693155","MIR570","microRNA 570",1.12221304027216e-07
"3993","LLGL2","LLGL2, scribble cell polarity complex component",1.12278494945883e-07
"344","APOC2","apolipoprotein C2",1.12544974673057e-07
"5863","RGL2","ral guanine nucleotide dissociation stimulator like 2",1.13095816711706e-07
"116238","TLCD1","TLC domain containing 1",1.13139906998683e-07
"9498","SLC4A8","solute carrier family 4 member 8",1.13380344890501e-07
"3109","HLA-DMB","major histocompatibility complex, class II, DM beta",1.13504325605085e-07
"98","ACYP2","acylphosphatase 2",1.13807336221683e-07
"54855","FAM46C","family with sequence similarity 46 member C",1.14109406146312e-07
"257106","ARHGAP30","Rho GTPase activating protein 30",1.14930296168936e-07
"130872","AHSA2","activator of HSP90 ATPase homolog 2",1.15024600177982e-07
"11099","PTPN21","protein tyrosine phosphatase, non-receptor type 21",1.1511572473033e-07
"79158","GNPTAB","N-acetylglucosamine-1-phosphate transferase alpha and beta subunits",1.15348047557973e-07
"27","ABL2","ABL proto-oncogene 2, non-receptor tyrosine kinase",1.16178568099201e-07
"10477","UBE2E3","ubiquitin conjugating enzyme E2 E3",1.16531777338835e-07
"10605","PAIP1","poly(A) binding protein interacting protein 1",1.16875751632328e-07
"283377","SPRYD4","SPRY domain containing 4",1.16956650142441e-07
"27071","DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1",1.17519399989163e-07
"79603","CERS4","ceramide synthase 4",1.17749243910836e-07
"421","ARVCF","armadillo repeat gene deleted in velocardiofacial syndrome",1.1776431541044e-07
"79815","NIPAL2","NIPA like domain containing 2",1.17892108186801e-07
"6369","CCL24","C-C motif chemokine ligand 24",1.18138186344652e-07
"51015","ISOC1","isochorismatase domain containing 1",1.18185769615309e-07
"7321","UBE2D1","ubiquitin conjugating enzyme E2 D1",1.18287645456405e-07
"51379","CRLF3","cytokine receptor like factor 3",1.19086596139795e-07
"8985","PLOD3","procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",1.19154742073135e-07
"10443","N4BP2L2","NEDD4 binding protein 2 like 2",1.19287717814665e-07
"4641","MYO1C","myosin IC",1.19554372846054e-07
"8522","GAS7","growth arrest specific 7",1.19865755210391e-07
"54977","SLC25A38","solute carrier family 25 member 38",1.20007212611739e-07
"144809","FAM216B","family with sequence similarity 216 member B",1.20039792328441e-07
"285601","GPR150","G protein-coupled receptor 150",1.20991716645591e-07
"140578","CHODL","chondrolectin",1.21046485279663e-07
"39","ACAT2","acetyl-CoA acetyltransferase 2",1.21265761765521e-07
"57118","CAMK1D","calcium/calmodulin dependent protein kinase ID",1.212889308988e-07
"7226","TRPM2","transient receptor potential cation channel subfamily M member 2",1.2209276523123e-07
"94056","SYAP1","synapse associated protein 1",1.22113483769226e-07
"157556","BAALC-AS2","BAALC antisense RNA 2",1.22572979321944e-07
"7096","TLR1","toll like receptor 1",1.22961626769502e-07
"8576","STK16","serine/threonine kinase 16",1.23055190259791e-07
"26191","PTPN22","protein tyrosine phosphatase, non-receptor type 22",1.23359114700961e-07
"9455","HOMER2","homer scaffolding protein 2",1.23508974381181e-07
"3394","IRF8","interferon regulatory factor 8",1.23797073259269e-07
"941","CD80","CD80 molecule",1.24277772739489e-07
"23250","ATP11A","ATPase phospholipid transporting 11A",1.24287755864927e-07
"24138","IFIT5","interferon induced protein with tetratricopeptide repeats 5",1.24526986056139e-07
"8871","SYNJ2","synaptojanin 2",1.2475007826751e-07
"8099","CDK2AP1","cyclin dependent kinase 2 associated protein 1",1.25507752191112e-07
"64772","ENGASE","endo-beta-N-acetylglucosaminidase",1.25663039973745e-07
"7360","UGP2","UDP-glucose pyrophosphorylase 2",1.26050229809493e-07
"25895","EEF1AKMT3","EEF1A lysine methyltransferase 3",1.26471919381643e-07
"1536","CYBB","cytochrome b-245 beta chain",1.26674415956707e-07
"89832","CHRFAM7A","CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion",1.26696265034809e-07
"3695","ITGB7","integrin subunit beta 7",1.26723556759245e-07
"347454","SOWAHD","sosondowah ankyrin repeat domain family member D",1.26739733263825e-07
"93978","CLEC6A","C-type lectin domain containing 6A",1.26857786053591e-07
"11320","MGAT4A","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A",1.26967018898583e-07
"254428","SLC41A1","solute carrier family 41 member 1",1.27028780716465e-07
"6610","SMPD2","sphingomyelin phosphodiesterase 2",1.27453009479694e-07
"594","BCKDHB","branched chain keto acid dehydrogenase E1 subunit beta",1.27658895676674e-07
"155185","AMZ1","archaelysin family metallopeptidase 1",1.27902146873637e-07
"1796","DOK1","docking protein 1",1.28268462074033e-07
"117177","RAB3IP","RAB3A interacting protein",1.28708375846109e-07
"85028","SNHG12","small nucleolar RNA host gene 12",1.28745761829308e-07
"5095","PCCA","propionyl-CoA carboxylase alpha subunit",1.28791194042854e-07
"84769","MPV17L2","MPV17 mitochondrial inner membrane protein like 2",1.29241160995441e-07
"27333","GOLIM4","golgi integral membrane protein 4",1.30031468814629e-07
"3155","HMGCL","3-hydroxymethyl-3-methylglutaryl-CoA lyase",1.30396502706631e-07
"3801","KIFC3","kinesin family member C3",1.31776068057476e-07
"55596","ZCCHC8","zinc finger CCHC-type containing 8",1.31940079750592e-07
"55320","MIS18BP1","MIS18 binding protein 1",1.31988547202866e-07
"5734","PTGER4","prostaglandin E receptor 4",1.32153767151699e-07
"100506368","AP001528.1","NULL",1.32500493910115e-07
"63941","NECAB3","N-terminal EF-hand calcium binding protein 3",1.32682385967087e-07
"2242","FES","FES proto-oncogene, tyrosine kinase",1.3307221791159e-07
"5305","PIP4K2A","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha",1.33092033394178e-07
"199964","TMEM61","transmembrane protein 61",1.33869694329825e-07
"1491","CTH","cystathionine gamma-lyase",1.34325786493861e-07
"375307","CATIP","ciliogenesis associated TTC17 interacting protein",1.34561429776525e-07
"6603","SMARCD2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2",1.34944930341163e-07
"388325","SCIMP","SLP adaptor and CSK interacting membrane protein",1.35545553447969e-07
"5329","PLAUR","plasminogen activator, urokinase receptor",1.35722175387265e-07
"5019","OXCT1","3-oxoacid CoA-transferase 1",1.35899061559641e-07
"83593","RASSF5","Ras association domain family member 5",1.36684605633874e-07
"2346","FOLH1","folate hydrolase 1",1.36960856211843e-07
"57576","KIF17","kinesin family member 17",1.37857115278806e-07
"140885","SIRPA","signal regulatory protein alpha",1.38923541448399e-07
"7001","PRDX2","peroxiredoxin 2",1.39097588558457e-07
"7037","TFRC","transferrin receptor",1.39548319566529e-07
"7482","WNT2B","Wnt family member 2B",1.39970496304542e-07
"5538","PPT1","palmitoyl-protein thioesterase 1",1.39985391944819e-07
"150356","CHADL","chondroadherin like",1.40169962414838e-07
"55180","LINS1","lines homolog 1",1.40554842209539e-07
"26018","LRIG1","leucine rich repeats and immunoglobulin like domains 1",1.40942933990473e-07
"101927040","AC036214.1","NULL",1.41411140353043e-07
"6925","TCF4","transcription factor 4",1.41471673043014e-07
"9679","FAM53B","family with sequence similarity 53 member B",1.41553326948873e-07
"340061","TMEM173","transmembrane protein 173",1.42133752101259e-07
"10385","BTN2A2","butyrophilin subfamily 2 member A2",1.42421977322726e-07
"9732","DOCK4","dedicator of cytokinesis 4",1.42692519689014e-07
"154810","AMOTL1","angiomotin like 1",1.42769665867348e-07
"728888","NPIPB11","nuclear pore complex interacting protein family member B11",1.42883519682613e-07
"51329","ARL6IP4","ADP ribosylation factor like GTPase 6 interacting protein 4",1.43986792267015e-07
"80319","CXXC4","CXXC finger protein 4",1.44576788985162e-07
"1890","TYMP","thymidine phosphorylase",1.45419174035766e-07
"3561","IL2RG","interleukin 2 receptor subunit gamma",1.47134422645578e-07
"55904","KMT2E","lysine methyltransferase 2E",1.47631096014678e-07
"100874214","TM4SF19-AS1","TM4SF19 antisense RNA 1",1.47813214335102e-07
"22890","ZBTB1","zinc finger and BTB domain containing 1",1.47959409391163e-07
"4091","SMAD6","SMAD family member 6",1.48036209624003e-07
"79054","TRPM8","transient receptor potential cation channel subfamily M member 8",1.48471819283458e-07
"3843","IPO5","importin 5",1.48680588174521e-07
"253782","CERS6","ceramide synthase 6",1.48804337296582e-07
"100507347","VIM-AS1","VIM antisense RNA 1",1.48814279343767e-07
"55197","RPRD1A","regulation of nuclear pre-mRNA domain containing 1A",1.49018873907281e-07
"400617","KCNJ2-AS1","KCNJ2 antisense RNA 1 (head to head)",1.49181687003619e-07
"9962","SLC23A2","solute carrier family 23 member 2",1.4953839388987e-07
"55703","POLR3B","RNA polymerase III subunit B",1.49591723674902e-07
"25776","CBY1","chibby family member 1, beta catenin antagonist",1.50898787354414e-07
"6775","STAT4","signal transducer and activator of transcription 4",1.50982447100212e-07
"8891","EIF2B3","eukaryotic translation initiation factor 2B subunit gamma",1.51081352539606e-07
"6451","SH3BGRL","SH3 domain binding glutamate rich protein like",1.51973157058727e-07
"154","ADRB2","adrenoceptor beta 2",1.52134777886559e-07
"102724550","LINC02015","long intergenic non-protein coding RNA 2015",1.52634511696448e-07
"196883","ADCY4","adenylate cyclase 4",1.54191618584321e-07
"9223","MAGI1","membrane associated guanylate kinase, WW and PDZ domain containing 1",1.5531923291956e-07
"587","BCAT2","branched chain amino acid transaminase 2",1.56239624349297e-07
"22801","ITGA11","integrin subunit alpha 11",1.56409815321723e-07
"5705","PSMC5","proteasome 26S subunit, ATPase 5",1.5710289202886e-07
"23432","GPR161","G protein-coupled receptor 161",1.58153055762611e-07
"2210","FCGR1B","Fc fragment of IgG receptor Ib",1.58887402124108e-07
"10659","CELF2","CUGBP Elav-like family member 2",1.59205866712142e-07
"4665","NAB2","NGFI-A binding protein 2",1.59636642349525e-07
"27240","SIT1","signaling threshold regulating transmembrane adaptor 1",1.59959199996784e-07
"100847046","MIR5010","microRNA 5010",1.60565907902921e-07
"153020","RASGEF1B","RasGEF domain family member 1B",1.60753491407206e-07
"85301","COL27A1","collagen type XXVII alpha 1 chain",1.60879788824175e-07
"26822","SNORD14A","small nucleolar RNA, C/D box 14A",1.61122416075798e-07
"7247","TSN","translin",1.61287044164737e-07
"1608","DGKG","diacylglycerol kinase gamma",1.61694452716077e-07
"64857","PLEKHG2","pleckstrin homology and RhoGEF domain containing G2",1.62217771215722e-07
"286","ANK1","ankyrin 1",1.62333389175373e-07
"26064","RAI14","retinoic acid induced 14",1.62409203530167e-07
"63910","SLC17A9","solute carrier family 17 member 9",1.63374339279265e-07
"441027","TMEM150C","transmembrane protein 150C",1.63670124231352e-07
"85315","PAQR8","progestin and adipoQ receptor family member 8",1.63969875455194e-07
"151188","ARL6IP6","ADP ribosylation factor like GTPase 6 interacting protein 6",1.6423472259941e-07
"4659","PPP1R12A","protein phosphatase 1 regulatory subunit 12A",1.64477977682154e-07
"6296","ACSM3","acyl-CoA synthetase medium chain family member 3",1.64564670113165e-07
"8497","PPFIA4","PTPRF interacting protein alpha 4",1.65255455986113e-07
"64759","TNS3","tensin 3",1.6530934532355e-07
"57017","COQ9","coenzyme Q9",1.65331446533301e-07
"83641","FAM107B","family with sequence similarity 107 member B",1.65659504669513e-07
"121456","SLC9A7P1","solute carrier family 9 member 7 pseudogene 1",1.65893836223674e-07
"140809","SRXN1","sulfiredoxin 1",1.6605116814894e-07
"81631","MAP1LC3B","microtubule associated protein 1 light chain 3 beta",1.66118835687179e-07
"84695","LOXL3","lysyl oxidase like 3",1.66576631599469e-07
"2000","ELF4","E74 like ETS transcription factor 4",1.66821417568741e-07
"6397","SEC14L1","SEC14 like lipid binding 1",1.66968137316204e-07
"51202","DDX47","DEAD-box helicase 47",1.67312291798893e-07
"147906","DACT3","dishevelled binding antagonist of beta catenin 3",1.67746113444167e-07
"114885","OSBPL11","oxysterol binding protein like 11",1.6786360579335e-07
"5874","RAB27B","RAB27B, member RAS oncogene family",1.67927226568665e-07
"55119","PRPF38B","pre-mRNA processing factor 38B",1.67958991159622e-07
"54863","TOR4A","torsin family 4 member A",1.68411115719636e-07
"7431","VIM","vimentin",1.68722879112515e-07
"481","ATP1B1","ATPase Na+/K+ transporting subunit beta 1",1.69183948961482e-07
"54830","NUP62CL","nucleoporin 62 C-terminal like",1.70035105329092e-07
"154791","FMC1","formation of mitochondrial complex V assembly factor 1 homolog",1.70122311460297e-07
"85479","DNAJC5B","DnaJ heat shock protein family (Hsp40) member C5 beta",1.70190775916623e-07
"10312","TCIRG1","T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3",1.70277410838082e-07
"143662","MUC15","mucin 15, cell surface associated",1.70283206091248e-07
"23208","SYT11","synaptotagmin 11",1.70407383870419e-07
"7168","TPM1","tropomyosin 1",1.70499326657136e-07
"11214","AKAP13","A-kinase anchoring protein 13",1.7077251268649e-07
"11177","BAZ1A","bromodomain adjacent to zinc finger domain 1A",1.71574280005693e-07
"4194","MDM4","MDM4, p53 regulator",1.71955838124127e-07
"51293","CD320","CD320 molecule",1.72425036915058e-07
"100128494","AP002490.1","NULL",1.72516235852349e-07
"3903","LAIR1","leukocyte associated immunoglobulin like receptor 1",1.72556315680694e-07
"57172","CAMK1G","calcium/calmodulin dependent protein kinase IG",1.73028128713781e-07
"23423","TMED3","transmembrane p24 trafficking protein 3",1.73067548514538e-07
"6398","SECTM1","secreted and transmembrane 1",1.73232892919373e-07
"4190","MDH1","malate dehydrogenase 1",1.73719139406892e-07
"116986","AGAP2","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",1.75356503206991e-07
"81576","CCDC130","coiled-coil domain containing 130",1.76090727999068e-07
"79877","DCAKD","dephospho-CoA kinase domain containing",1.76136320861886e-07
"55742","PARVA","parvin alpha",1.76243476035509e-07
"57507","ZNF608","zinc finger protein 608",1.76482112257403e-07
"56302","TRPV5","transient receptor potential cation channel subfamily V member 5",1.76854875411081e-07
"158158","RASEF","RAS and EF-hand domain containing",1.771525954819e-07
"22936","ELL2","elongation factor for RNA polymerase II 2",1.78079758272887e-07
"501","ALDH7A1","aldehyde dehydrogenase 7 family member A1",1.7975392729852e-07
"308","ANXA5","annexin A5",1.80061651366969e-07
"4139","MARK1","microtubule affinity regulating kinase 1",1.80158026275024e-07
"246329","STAC3","SH3 and cysteine rich domain 3",1.81175471736239e-07
"54886","PLPPR1","phospholipid phosphatase related 1",1.81385967357173e-07
"55837","EAPP","E2F associated phosphoprotein",1.81954122990824e-07
"150365","MEI1","meiotic double-stranded break formation protein 1",1.82593449471469e-07
"400464","AC090825.1","NULL",1.82797748049524e-07
"6565","SLC15A2","solute carrier family 15 member 2",1.83156841915277e-07
"23173","METAP1","methionyl aminopeptidase 1",1.84147658899292e-07
"152189","CMTM8","CKLF like MARVEL transmembrane domain containing 8",1.84714187057011e-07
"5966","REL","REL proto-oncogene, NF-kB subunit",1.85162831511931e-07
"473","RERE","arginine-glutamic acid dipeptide repeats",1.85864890367426e-07
"57508","INTS2","integrator complex subunit 2",1.85987454548453e-07
"100129480","MKRN2OS","MKRN2 opposite strand",1.86073807029175e-07
"59277","NTN4","netrin 4",1.87698750098164e-07
"4814","NINJ1","ninjurin 1",1.88293076019974e-07
"112770","GLMP","glycosylated lysosomal membrane protein",1.88698128456011e-07
"330","BIRC3","baculoviral IAP repeat containing 3",1.88998739991675e-07
"219293","ATAD3C","ATPase family, AAA domain containing 3C",1.89433953634577e-07
"221","ALDH3B1","aldehyde dehydrogenase 3 family member B1",1.89540899864227e-07
"55088","CCDC186","coiled-coil domain containing 186",1.89913760273441e-07
"23371","TNS2","tensin 2",1.90294810020752e-07
"151835","CPNE9","copine family member 9",1.90316596260232e-07
"6500","SKP1","S-phase kinase associated protein 1",1.9038225207435e-07
"169044","COL22A1","collagen type XXII alpha 1 chain",1.90547401079932e-07
"23049","SMG1","SMG1, nonsense mediated mRNA decay associated PI3K related kinase",1.90623012485958e-07
"10380","BPNT1","3'(2'), 5'-bisphosphate nucleotidase 1",1.91198104904089e-07
"57724","EPG5","ectopic P-granules autophagy protein 5 homolog",1.91261014803601e-07
"2209","FCGR1A","Fc fragment of IgG receptor Ia",1.9146758711841e-07
"84134","TOMM40L","translocase of outer mitochondrial membrane 40 like",1.91551661754552e-07
"10079","ATP9A","ATPase phospholipid transporting 9A (putative)",1.92040208402133e-07
"90427","BMF","Bcl2 modifying factor",1.92360998463315e-07
"124936","CYB5D2","cytochrome b5 domain containing 2",1.9244617988079e-07
"3688","ITGB1","integrin subunit beta 1",1.93252854829851e-07
"55793","MINDY1","MINDY lysine 48 deubiquitinase 1",1.94467618563898e-07
"22847","ZNF507","zinc finger protein 507",1.94801057507021e-07
"9937","DCLRE1A","DNA cross-link repair 1A",1.95499898825169e-07
"113878","DTX2","deltex E3 ubiquitin ligase 2",1.95614824227697e-07
"26053","AUTS2","AUTS2, activator of transcription and developmental regulator",1.95791769241893e-07
"7866","IFRD2","interferon related developmental regulator 2",1.95945682124332e-07
"498","ATP5A1","ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle",1.96390377182887e-07
"3141","HLCS","holocarboxylase synthetase",1.96761318349559e-07
"199","AIF1","allograft inflammatory factor 1",1.96876569491522e-07
"81027","TUBB1","tubulin beta 1 class VI",1.99410722934168e-07
"25900","IFFO1","intermediate filament family orphan 1",1.99452551474799e-07
"63926","ANKEF1","ankyrin repeat and EF-hand domain containing 1",1.99528875866051e-07
"5950","RBP4","retinol binding protein 4",1.99770219477813e-07
"5033","P4HA1","prolyl 4-hydroxylase subunit alpha 1",2.01660840026818e-07
"116138","KLHDC3","kelch domain containing 3",2.02953769123937e-07
"51258","MRPL51","mitochondrial ribosomal protein L51",2.03056016001568e-07
"54988","ACSM5","acyl-CoA synthetase medium chain family member 5",2.03237165541381e-07
"692212","SNORD99","small nucleolar RNA, C/D box 99",2.03993816394465e-07
"10825","NEU3","neuraminidase 3",2.04314466456523e-07
"1953","MEGF6","multiple EGF like domains 6",2.04523167068871e-07
"1475","CSTA","cystatin A",2.05453474455553e-07
"64285","RHBDF1","rhomboid 5 homolog 1",2.06221899778924e-07
"5052","PRDX1","peroxiredoxin 1",2.06426693072359e-07
"7780","SLC30A2","solute carrier family 30 member 2",2.06843327688055e-07
"80054","CEBPA-AS1","CEBPA antisense RNA 1 (head to head)",2.06922494916384e-07
"11132","CAPN10","calpain 10",2.07195865353782e-07
"139735","ZFP92","ZFP92 zinc finger protein",2.073592811902e-07
"751580","LINC00106","long intergenic non-protein coding RNA 106",2.08023121395229e-07
"10308","ZNF267","zinc finger protein 267",2.08425910752652e-07
"80325","ABTB1","ankyrin repeat and BTB domain containing 1",2.09038272247497e-07
"140823","ROMO1","reactive oxygen species modulator 1",2.09225345049191e-07
"181","AGRP","agouti related neuropeptide",2.0976059356137e-07
"27299","ADAMDEC1","ADAM like decysin 1",2.09779655202524e-07
"4645","MYO5B","myosin VB",2.09884814417194e-07
"55832","CAND1","cullin associated and neddylation dissociated 1",2.09910831827642e-07
"55667","DENND4C","DENN domain containing 4C",2.10418133361756e-07
"23380","SRGAP2","SLIT-ROBO Rho GTPase activating protein 2",2.10730887517663e-07
"100506658","OCLN","occludin",2.1076588518909e-07
"9019","MPZL1","myelin protein zero like 1",2.11383964332512e-07
"23025","UNC13A","unc-13 homolog A",2.11432020891245e-07
"106480429","HLA-DQB1-AS1","HLA-DQB1 antisense RNA 1",2.11576308473127e-07
"654816","NCF1B","neutrophil cytosolic factor 1B pseudogene",2.12511022334994e-07
"4249","MGAT5","mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase",2.12841590352397e-07
"47","ACLY","ATP citrate lyase",2.13426993855848e-07
"3752","KCND3","potassium voltage-gated channel subfamily D member 3",2.13681919714048e-07
"8725","URI1","URI1, prefoldin like chaperone",2.13905027246497e-07
"9957","HS3ST1","heparan sulfate-glucosamine 3-sulfotransferase 1",2.14122596431388e-07
"100507632","LINC00968","long intergenic non-protein coding RNA 968",2.14940783949125e-07
"284996","RNF149","ring finger protein 149",2.15441262052529e-07
"51471","NAT8B","N-acetyltransferase 8B (putative, gene/pseudogene)",2.16299431032851e-07
"91807","MYLK3","myosin light chain kinase 3",2.16301444866396e-07
"10040","TOM1L1","target of myb1 like 1 membrane trafficking protein",2.16907523720167e-07
"1101","CHAD","chondroadherin",2.18422314790523e-07
"7678","ZNF124","zinc finger protein 124",2.18467137713674e-07
"55132","LARP1B","La ribonucleoprotein domain family member 1B",2.18953488451135e-07
"140766","ADAMTS14","ADAM metallopeptidase with thrombospondin type 1 motif 14",2.19441886439853e-07
"474344","GIMAP6","GTPase, IMAP family member 6",2.19677594337497e-07
"81846","SBF2","SET binding factor 2",2.20409322793103e-07
"54566","EPB41L4B","erythrocyte membrane protein band 4.1 like 4B",2.20517326177117e-07
"971","CD72","CD72 molecule",2.20565193664868e-07
"3604","TNFRSF9","TNF receptor superfamily member 9",2.22350406087202e-07
"6354","CCL7","C-C motif chemokine ligand 7",2.22420579731875e-07
"6662","SOX9","SRY-box 9",2.23005115707053e-07
"132160","PPM1M","protein phosphatase, Mg2+/Mn2+ dependent 1M",2.23046415892547e-07
"117289","TAGAP","T-cell activation RhoGTPase activating protein",2.24858385244886e-07
"3553","IL1B","interleukin 1 beta",2.26244128986863e-07
"10208","USPL1","ubiquitin specific peptidase like 1",2.27003693509253e-07
"5451","POU2F1","POU class 2 homeobox 1",2.27530300489498e-07
"7124","TNF","tumor necrosis factor",2.2959849288462e-07
"84188","FAR1","fatty acyl-CoA reductase 1",2.29980615218395e-07
"51575","ESF1","ESF1 nucleolar pre-rRNA processing protein homolog",2.31372720316259e-07
"5360","PLTP","phospholipid transfer protein",2.3362122358872e-07
"1829","DSG2","desmoglein 2",2.33931436555146e-07
"4063","LY9","lymphocyte antigen 9",2.34201123383571e-07
"3059","HCLS1","hematopoietic cell-specific Lyn substrate 1",2.34751328376248e-07
"51337","THEM6","thioesterase superfamily member 6",2.34808479326887e-07
"9627","SNCAIP","synuclein alpha interacting protein",2.34998904224959e-07
"23254","KAZN","kazrin, periplakin interacting protein",2.35009317783863e-07
"8463","TEAD2","TEA domain transcription factor 2",2.35497517708794e-07
"274","BIN1","bridging integrator 1",2.35509283741386e-07
"7351","UCP2","uncoupling protein 2",2.35765799772025e-07
"2982","GUCY1A3","guanylate cyclase 1 soluble subunit alpha",2.3591204034723e-07
"286101","ZNF252P","zinc finger protein 252, pseudogene",2.36869496017533e-07
"29785","CYP2S1","cytochrome P450 family 2 subfamily S member 1",2.37229610844381e-07
"125228","FAM210A","family with sequence similarity 210 member A",2.37666625046984e-07
"2063","NR2F6","nuclear receptor subfamily 2 group F member 6",2.3860452136315e-07
"120425","JAML","junction adhesion molecule like",2.39305445792759e-07
"85403","EAF1","ELL associated factor 1",2.39712091842925e-07
"51170","HSD17B11","hydroxysteroid 17-beta dehydrogenase 11",2.40378329241508e-07
"126433","FBXO27","F-box protein 27",2.4113673513515e-07
"10147","SUGP2","SURP and G-patch domain containing 2",2.44018116823952e-07
"100506020","ARAP1-AS2","ARAP1 antisense RNA 2",2.45413184885024e-07
"23037","PDZD2","PDZ domain containing 2",2.45500777595886e-07
